,Unnamed: 0,Address,City,Zip,Beds,Baths,Home size,Lot size,Year built,Garage,Price,Longitude,Latitude,Price per sqft,Price per lot sqft
589,580,120 Del Centro,Millbrae,94030,4,3.0,2510,0.13,1942,2,1888888,0.0,0.0,752.5450199203187,333.56078265169174
590,661,359 San Carlos Ave,Redwood City,94061,3,2.0,1600,0.117,1950,1,1699000,-122.22759,37.4572511,1061.875,333.36472730412135
591,679,132 Rutherford Ave,Redwood City,94061,3,2.0,1660,0.117,1958,2,1699000,-122.2244157,37.4564186,1023.4939759036143,333.36472730412135
592,441,14 Pinehurst Ln,Half Moon Bay,94019,3,2.5,2715,0.101,1976,2,1465000,-122.4307014,37.43550105,539.5948434622468,332.9878442389694
593,386,3241 Hoover St,Redwood City,94063,4,3.5,2479,0.138,1936,1,1999000,-122.1951527,37.48520271,806.3735377168213,332.5414886679708
594,1068,910 San Marcos Cir,Mountain View,94043,4,2.0,1576,0.138,1964,2,1998000,-122.0850759,37.40687455,1267.766497461929,332.37513474667617
595,3281,34191 Della Ter,Fremont,94555,3,2.5,1324,0.076,1988,2,1099888,-122.057944,37.56068320000001,830.7311178247734,332.2362379778648
596,530,116 Russell Ave,Portola Valley,94028,3,2.0,1821,0.138,1969,0,1995000,-122.24038059999998,37.3836874,1095.551894563427,331.8760729827923
597,1445,4660 Williams Rd,San Jose,95129,4,3.0,2083,0.138,1963,2,1995000,-121.9852088,37.308508,957.7532405184828,331.8760729827923
598,1775,915 Bluebell Way,Sunnyvale,94086,4,2.5,2358,0.138,1968,2,1995000,-122.0128504,37.36823958,846.0559796437659,331.8760729827923
599,3181,4660 Williams Rd,San Jose,95129,4,3.0,2083,0.138,1963,2,1995000,-121.9852088,37.308508,957.7532405184828,331.8760729827923
600,420,300 Warwick St,Daly City,94015,5,3.0,2650,0.08,1968,2,1150000,-122.467726,37.65235,433.9622641509434,330.0045913682277
601,2763,34751 Sandburg Ct,Union City,94587,4,2.5,1881,0.08,2000,2,1150000,-122.0060273,37.5889513,611.3769271664007,330.0045913682277
602,1037,1356 Marilyn Dr,Mountain View,94040,3,2.0,1398,0.174,1953,2,2498000,-122.0889349,37.3809057,1786.8383404864094,329.57579979523547
603,217,400 Warren Rd,San Mateo,94402,4,4.5,3800,0.278,1908,3,3988888,-122.347649,37.569636,1049.7073684210527,329.39664797087954
604,3372,7353 Diamond Mountain Rd,Dublin,94568,5,5.5,4300,0.11,2017,2,1578000,-121.8783297,37.7371125,366.9767441860465,329.32632106185815
605,4454,608 Pine St,Santa Cruz,95062,4,2.0,1650,0.115,1971,2,1649000,-122.0128463,36.97420487,999.3939393939394,329.18113945781926
606,1451,6617 Rainbow Dr,San Jose,95129,3,2.0,1698,0.139,1958,2,1988000,-122.02032,37.30125047,1170.7891637220262,328.33237542197645
607,3187,6617 Rainbow Dr,San Jose,95129,3,2.0,1698,0.139,1958,2,1988000,-122.02032,37.30125047,1170.7891637220262,328.33237542197645
608,20,1370 Quesada Ave,San Francisco,94124,4,1.5,1211,0.057,1955,1,814900,-122.3852071,37.72990171,672.9149463253509,328.2022779630435
609,398,641 Spar Dr,Redwood City,94065,6,5.0,2748,0.161,1977,2,2298000,-122.2487526,37.52330152,836.2445414847161,327.66969525862805
610,3086,937 Pierce St,Albany,94706,2,2.0,876,0.049,1918,1,699000,-122.3054102,37.88804813,797.945205479452,327.4863664474054
611,1428,353 Vaughn Ave,San Jose,95128,4,3.0,1747,0.091,1915,1,1298000,-121.9302982,37.32222065,742.9879793932457,327.45032745032745
612,3214,353 Vaughn Ave,San Jose,95128,4,3.0,1747,0.091,1915,1,1298000,-121.9302982,37.32222065,742.9879793932457,327.45032745032745
613,3022,847 E. 28th Street,Oakland,94610,3,3.5,1550,0.068,1930,0,969000,-122.2381134,37.80254704,625.1612903225806,327.13498622589526
614,1062,306 Nita Ave,Mountain View,94043,3,2.0,1140,0.133,1959,2,1895000,-122.104824,37.4102514,1662.280701754386,327.0918342688678
615,3079,37 Kerr Ave,Kensington,94707,4,3.5,2843,0.126,2019,2,1795000,-122.28501609999998,37.91612803,631.3753077734788,327.04388764994826
616,210,401 Colgate Way,San Mateo,94402,3,2.0,2020,0.165,1940,2,2349000,-122.335548,37.552735,1162.8712871287128,326.8219383921863
617,1033,12 Starr Way,Mountain View,94040,5,4.5,3490,0.274,2017,3,3900000,-122.08743909999998,37.38000588,1117.4785100286533,326.7579578130342
618,249,2312 Louis Rd,Palo Alto,94303,2,2.0,1616,0.21,1971,2,2988000,-122.130044,37.44140405,1849.009900990099,326.6430539157812
619,793,10330 Tula Ln,Cupertino,95014,4,4.0,3060,0.21,1989,3,2988000,-122.0394294,37.31814945,976.470588235294,326.6430539157812
620,3290,33977 Horseshoe Loop,Fremont,94555,3,2.5,1973,0.11,2016,2,1565000,-122.061152,37.56351779999999,793.2083122149013,326.6132398363804
621,3291,33977 Horseshoe Loop,Fremont,94555,3,2.5,1973,0.11,2016,2,1565000,-122.061152,37.56351779999999,793.2083122149013,326.6132398363804
622,4390,111 Button St,Santa Cruz,95060,3,2.5,1326,0.062,1996,2,882000,-122.0220952,36.98697337,665.158371040724,326.5795787789923
623,3368,4737 N Spago Dr,Dublin,94568,4,3.0,2692,0.08900000000000001,2014,2,1265000,-121.8434421,37.7179157,469.9108469539376,326.29667461128133
624,554,96 Heather Dr,Atherton,94027,8,10.0,14704,0.977,2005,5,13880000,0.0,0.0,943.9608269858542,326.14222620736064
625,997,1709 Golden Hills Dr,Milpitas,95035,6,5.5,4510,0.17600000000000002,1971,2,2499000,-121.876902,37.44001675,554.1019955654101,325.96105684948657
626,2893,1709 Golden Hills Dr,Milpitas,95035,6,5.5,4510,0.17600000000000002,1971,2,2499000,-121.876902,37.44001675,554.1019955654101,325.96105684948657
627,3557,623 Toomey Terrace,Hayward,94544,4,3.0,2212,0.07200000000000001,2019,2,1020805,0.0,0.0,461.4850813743219,325.47858636873787
628,673,2502 Mcgarvey Ave,Redwood City,94061,4,3.5,2257,0.141,1953,2,1998000,0.0,0.0,885.2459016393442,325.30332336908737
629,2394,525 Jones Pl,Walnut Creek,94597,3,1.5,1124,0.041,1973,0,580000,-122.0608767,37.91892271,516.0142348754448,324.75531366883916
630,2649,525 Jones Pl,Walnut Creek,94597,3,1.5,1124,0.041,1973,0,580000,-122.0608767,37.91892271,516.0142348754448,324.75531366883916
631,508,1141 Westfield Dr,Menlo Park,94025,3,2.0,1300,0.23,1950,2,3250000,-122.1841717,37.4432162,2500.0,324.3901465245338
632,1423,353 Vaughn Ave,San Jose,95128,4,3.0,1747,0.092,1915,1,1298000,-121.9302982,37.32222065,742.9879793932457,323.89108476064996
633,3209,353 Vaughn Ave,San Jose,95128,4,3.0,1747,0.092,1915,1,1298000,-121.9302982,37.32222065,742.9879793932457,323.89108476064996
634,2692,138 Lawrence Rd,Alameda,94502,4,3.0,2685,0.099,1992,3,1395000,-122.2548285,37.73825743,519.5530726256983,323.4827614992904
635,474,1072 Dartmouth Ln,Los Altos,94024,4,3.0,3270,0.27,1990,2,3800000,-122.0844418,37.36080219,1162.079510703364,323.09628269224226
636,889,1072 Dartmouth Ln,Los Altos,94024,4,3.0,3270,0.27,1990,2,3800000,-122.0844418,37.36080219,1162.079510703364,323.09628269224226
637,946,359 Blackwell Dr,Los Gatos,95032,3,2.0,2112,0.142,1961,2,1997800,-121.951321,37.244888,945.9280303030304,322.9801213155887
638,1113,3905 Park Blvd,Palo Alto,94306,4,4.5,3677,0.249,2018,1,3499888,-122.127474,37.4196868,951.832472124014,322.67619606064295
639,3461,43625 Greenhills Way,Fremont,94539,4,3.0,2668,0.156,1988,2,2190000,-121.93766200000002,37.51968494,820.8395802098952,322.2787313696405
640,2944,815 44th St,Oakland,94608,2,1.0,950,0.057,1910,1,799999,-122.270839,37.8333064,842.1042105263158,322.20087638747924
641,1242,995 Mills Corner Lane,San Jose,95122,2,2.0,1386,0.057,1992,1,799950,-121.8485112,37.32355594,577.1645021645022,322.181141559132
642,1243,1213 Panoche Ave,San Jose,95122,4,2.0,1548,0.062,1997,2,869999,-121.850555,37.33160507,562.014857881137,322.1359489321366
643,1241,995 Mills Corner Ln,San Jose,95122,2,2.0,1386,0.057,1992,1,799000,-121.8485112,37.32355594,576.4790764790765,321.7985275401544
644,731,132 Stanley Rd,Burlingame,94010,3,1.5,1340,0.132,1925,0,1850000,-122.3356822,37.58274538,1380.5970149253728,321.7436068675738
645,341,1078 Hewitt Dr,San Carlos,94070,4,3.0,2200,0.16399999999999998,1959,2,2298000,-122.2708595,37.48949787,1044.5454545454545,321.67573741853124
646,1794,856 Radcliff Way,Sunnyvale,94087,3,2.5,1892,0.156,1966,2,2175000,-122.0484131,37.36000095,1149.5771670190275,320.07134279861555
647,89,2967 Avalon Avenue,Berkeley,94705,7,5.0,5421,0.28,1907,2,3899999,-122.2464288,37.85984105,719.4242759638443,319.755919585465
648,3054,2967 Avalon Avenue,Berkeley,94705,7,5.0,5421,0.28,1907,2,3899999,-122.2464288,37.85984105,719.4242759638443,319.755919585465
649,583,835 Murchison Dr,Millbrae,94030,4,3.5,3100,0.201,1955,2,2799000,-122.3910419,37.59175341,902.9032258064516,319.6825788413305
650,2039,3312 Browntail Way,San Ramon,94582,4,3.0,1938,0.07400000000000001,2006,2,1030000,-121.908449,37.7717129,531.4757481940145,319.5344104435013
651,3264,3312 Browntail Way,San Ramon,94582,4,3.0,1938,0.07400000000000001,2006,2,1030000,-121.908449,37.7717129,531.4757481940145,319.5344104435013
652,226,131 Winchester Ct,Foster City,94404,4,2.0,1470,0.122,1970,2,1698000,-122.2768613,37.53710332,1155.1020408163265,319.51406765117645
653,3277,34759 Bowie Cmn,Fremont,94555,3,2.5,1354,0.079,1988,2,1099000,0.0,0.0,811.6691285081241,319.36162546058983
654,3278,34759 Bowie Cmn,Fremont,94555,3,2.5,1354,0.079,1988,2,1099000,0.0,0.0,811.6691285081241,319.36162546058983
655,3781,37807 Freesia Ct,Fremont,94536,5,4.5,3400,0.158,2000,2,2198000,-121.9895252,37.56626305,646.4705882352941,319.36162546058983
656,1769,692 E Mc Kinley Ave,Sunnyvale,94086,3,2.0,1510,0.115,1952,1,1599000,0.0,0.0,1058.9403973509934,319.1999041801413
657,482,1505 Fairway Dr,Los Altos,94024,5,6.0,7200,0.611,1990,3,8495000,-122.1001961,37.35541086,1179.861111111111,319.17899422735013
658,897,1505 Fairway Dr,Los Altos,94024,5,6.0,7200,0.611,1990,3,8495000,-122.1001961,37.35541086,1179.861111111111,319.17899422735013
659,337,149 Plymouth Ave,San Carlos,94070,3,2.0,1440,0.14300000000000002,1941,2,1988000,-122.279181,37.50026806,1380.5555555555554,319.1482530325505
660,1473,1726 River Birch Dr,San Jose,95131,3,2.5,1478,0.07200000000000001,1985,2,998000,0.0,0.0,675.2368064952639,318.2073257830833
661,1474,1726 River Birch Dr,San Jose,95131,3,2.5,1478,0.07200000000000001,1985,2,998000,0.0,0.0,675.2368064952639,318.2073257830833
662,2119,985 Springview Cir,San Ramon,94583,4,2.5,2056,0.07200000000000001,1989,2,998000,-121.9483876,37.76025607,485.408560311284,318.2073257830833
663,444,28 Pinehurst Ln,Half Moon Bay,94019,3,2.5,2300,0.114,1975,2,1575000,-122.4311077,37.43570577,684.7826086956521,317.16688415253014
664,3562,29867 Cantera Drive,Hayward,94544,4,3.0,2701,0.084,2017,2,1160000,-122.0463429,37.6391826,429.4705664568678,317.0230442957715
665,3314,7321 Carter Ave,Newark,94560,3,2.5,2009,0.068,2000,2,939000,-122.0366851,37.5285067,467.39671478347435,317.0069680764868
666,860,211 Solana Dr,Los Altos,94022,4,4.5,3778,0.326,2001,2,4500000,-122.1034456,37.3887355,1191.1064055055585,316.88891142321137
667,1803,501 Kinross Ct,Sunnyvale,94087,5,3.5,2650,0.163,1963,2,2250000,-122.029525,37.339872,849.0566037735849,316.88891142321137
668,754,1441 Alvarado Ave,Burlingame,94010,3,2.5,2730,0.21,1929,0,2895000,-122.3817409,37.5796335,1060.4395604395604,316.47645284008917
669,438,4 Pinehurst Ln,Half Moon Bay,94019,3,3.0,2374,0.106,1978,2,1459000,-122.4303805,37.43552041,614.5745577085088,315.981426616075
670,2168,181 Elworthy Ranch Dr,Danville,94526,3,2.5,1752,0.069,2014,2,949000,-121.9888229,37.7992193,541.6666666666666,315.73974261721287
671,657,2415 Ohio Ave,Redwood City,94061,4,2.0,1743,0.173,1951,2,2378000,-122.230647,37.4552721,1364.3144004589788,315.5570417787969
672,1754,386 E Duane Ave,Sunnyvale,94085,3,2.0,1493,0.121,1949,1,1660000,-122.0213183,37.38980813,1111.8553248492967,314.94509330722695
673,1325,1127 Doralee Way,San Jose,95125,5,5.0,4025,0.217,2019,3,2975000,-121.8843358,37.2839699,739.1304347826087,314.73088657839384
674,1117,2015 Amherst St,Palo Alto,94306,3,2.0,1485,0.255,1955,4,3495000,-122.1565402,37.4183845,2353.535353535353,314.6437638416248
675,375,651 Handley Trl,Redwood City,94062,3,2.5,2070,0.135,1986,2,1849888,0.0,0.0,893.6657004830918,314.57470326157187
676,3118,651 Handley Trl,Redwood City,94062,3,2.5,2070,0.135,1986,2,1849888,0.0,0.0,893.6657004830918,314.57470326157187
677,1797,1236 Van Dyck Dr,Sunnyvale,94087,4,2.5,1912,0.146,1966,2,1999950,-122.0188608,37.3538118,1045.9989539748954,314.46941394014874
678,1043,2109 University Ave,Mountain View,94040,4,2.5,1980,0.13,2006,2,1780000,-122.0996112,37.4000304,898.989898989899,314.3321325139507
679,783,1822 White Oaks Ct,Campbell,95008,4,2.5,2403,0.146,1988,2,1999000,-121.948616,37.261552,831.8768206408656,314.3200372341095
680,344,2460 Howard Ave,San Carlos,94070,4,3.0,3213,0.241,1990,3,3295000,-122.2642453,37.48895395,1025.5213196389666,313.8705043646575
681,1497,3333 Shadow Leaf Dr,San Jose,95132,3,2.5,1615,0.08800000000000001,1988,2,1199000,-121.8467903,37.40270386,742.4148606811145,312.78696051423316
682,405,487 John Daly Blvd,Daly City,94014,2,2.0,1260,0.066,1912,2,895000,-122.4692239,37.70498429,710.3174603174604,311.3086790772741
683,573,898 Hillcrest Blvd,Millbrae,94030,4,2.5,2267,0.118,1968,2,1600000,-122.399765,37.594717,705.77856197618,311.2792018801264
684,3718,20010 Shadow Creek Cir,Castro Valley,94552,4,2.5,2130,0.07,1998,2,949000,-122.0470338,37.70089858,445.53990610328634,311.2291748655385
685,2690,397 Capetown Dr,Alameda,94502,4,2.5,2172,0.096,1981,2,1299000,-122.2443695,37.74120391,598.0662983425415,310.63475665748393
686,3375,2855 Cathedral Rock Way,Dublin,94568,4,3.0,3433,0.116,2019,2,1564995,0.0,0.0,455.86804544130496,309.71846204996683
687,1332,1378 Fulai Ct,San Jose,95125,5,4.5,4033,0.185,2005,3,2495000,-121.9010321,37.29019023,618.6461691048847,309.607127788946
688,996,151 Ayer Ln,Milpitas,95035,4,2.5,2025,0.08900000000000001,1997,2,1198000,-121.88792240000002,37.43654012,591.604938271605,309.0145582484704
689,2892,151 Ayer Ln,Milpitas,95035,4,2.5,2025,0.08900000000000001,1997,2,1198000,-121.88792240000002,37.43654012,591.604938271605,309.0145582484704
690,4383,108 Meadowview Ln,Santa Cruz,95060,3,3.5,2920,0.07200000000000001,2012,2,969000,0.0,0.0,331.8493150684931,308.9608203244567
691,4511,905 Coast Range Dr,Scotts Valley,95066,5,2.5,1669,0.07200000000000001,1995,2,969000,-122.0326866,37.05368574,580.5871779508687,308.9608203244567
692,794,1139 Hunterston Pl,Cupertino,95014,3,2.0,1586,0.14800000000000002,1960,2,1988888,-122.0426424,37.304429,1254.027742749054,308.50395850395853
693,969,54 Woodland Ct,Milpitas,95035,3,2.0,1240,0.073,1969,2,980000,-121.9037386,37.41154033,790.3225806451613,308.1877303546046
694,2865,54 Woodland Ct,Milpitas,95035,3,2.0,1240,0.073,1969,2,980000,-121.9037386,37.41154033,790.3225806451613,308.1877303546046
695,912,4 Glen Ridge Ave,Los Gatos,95030,3,2.0,1750,0.179,1910,1,2398000,-121.9876596,37.22498643,1370.2857142857142,307.5447209525422
696,4639,4 Glen Ridge Ave,Los Gatos,95030,3,2.0,1750,0.179,1910,1,2398000,-121.9876596,37.22498643,1370.2857142857142,307.5447209525422
697,403,113 San Diego Ave,Daly City,94014,3,1.0,1180,0.056,1950,2,750000,-122.466527,37.70792024,635.5932203389832,307.45769382133017
698,799,7564 Shadowhill Ln,Cupertino,95014,3,2.0,1190,0.141,1963,2,1888000,-122.0386288,37.30117585,1586.5546218487395,307.39373099140994
699,1795,797 Durshire Way,Sunnyvale,94087,3,2.0,1450,0.142,1961,1,1898000,-122.0190272,37.3447127,1308.9655172413793,306.8456653603901
700,3008,523 Fairmount Ave,Oakland,94611,4,3.0,2063,0.096,1912,0,1279000,-122.255155,37.82121112,619.9709161415415,305.85208142026323
701,3908,523 Fairmount Ave,Oakland,94611,4,3.0,2063,0.096,1912,0,1279000,-122.255155,37.82121112,619.9709161415415,305.85208142026323
702,2169,1314 Strawberry Ct,Danville,94526,3,2.0,1520,0.066,1989,2,879000,-121.9879806,37.7935395,578.2894736842105,305.74338425578094
703,2191,1835 2nd St,Richmond,94801,3,3.0,1700,0.039,2019,2,519000,-122.367961,37.95922608,305.29411764705884,305.502578229851
704,193,308 Almaden Way,San Mateo,94403,3,2.0,1490,0.115,1948,1,1528000,-122.2888671,37.53945097,1025.503355704698,305.0265500858386
705,2827,308 Almaden Way,San Mateo,94403,3,2.0,1490,0.115,1948,1,1528000,-122.2888671,37.53945097,1025.503355704698,305.0265500858386
706,526,131 Gabarda Way,Portola Valley,94028,3,2.0,1740,0.188,1956,2,2495000,0.0,0.0,1433.9080459770114,304.6665885157181
707,4410,220 Wavecrest Ave,Santa Cruz,95060,5,3.5,3800,0.151,1990,2,2000000,-122.0556549,36.96274925,526.3157894736842,304.06412104184534
708,346,1159 Alameda De Las Pulgas,San Carlos,94070,3,2.0,1790,0.136,1950,2,1798000,-122.2648418,37.49069965,1004.4692737430169,303.5029438772754
709,2200,317 Western Dr,Richmond,94801,4,5.0,3538,0.161,1929,0,2125000,-122.3899242,37.92351317,600.6218202374223,303.00178521522395
710,1056,955 San Marcos Cir,Mountain View,94043,3,2.0,1411,0.14400000000000002,1964,2,1899998,-122.0826141,37.40673705,1346.561304039688,302.90244617896127
711,2371,5445 Belarus Street,Danville,94506,4,4.0,2804,0.1,2013,2,1318800,0.0,0.0,470.32810271041365,302.7548209366392
712,1776,687 Toyon Ave,Sunnyvale,94086,4,2.0,1507,0.128,1964,2,1688000,-121.9979804,37.36438253,1120.1061712010614,302.7433425160698
713,2099,947 Springview Circle,San Ramon,94583,3,2.5,1852,0.07200000000000001,1987,2,949000,-121.9477371,37.76122967,512.4190064794817,302.5839200081624
714,1790,820 S Mary Ave,Sunnyvale,94087,3,2.0,1468,0.129,1954,2,1699950,-122.0499325,37.36721874,1158.0040871934605,302.5231170051466
715,3363,3523 Rimini Ln,Dublin,94568,3,2.5,3030,0.091,2008,2,1199000,-121.866065,37.7123966,395.7095709570957,302.4753024753025
716,2193,232 Drakes Bay Ct,Point Richmond,94801,3,3.5,2255,0.07400000000000001,2004,2,975000,-122.3775407,37.91047162,432.37250554323725,302.47189338098417
717,380,212 Hillview Ave,Redwood City,94062,2,1.0,1090,0.114,1928,1,1499000,-122.2492134,37.4763785,1375.2293577981652,301.8623233934239
718,3123,212 Hillview Ave,Redwood City,94062,2,1.0,1090,0.114,1928,1,1499000,-122.2492134,37.4763785,1375.2293577981652,301.8623233934239
719,532,1236 Los Trancos Rd,Portola Valley,94028,5,3.5,3394,0.342,2019,2,4495000,-122.2010189,37.37360020000001,1324.3959929286978,301.72807286044923
720,3089,1229 Marin Ave,Albany,94706,2,1.5,932,0.057,1906,1,749000,-122.2941309,37.88745515,803.6480686695279,301.66094759396196
721,2936,710 Grand St,Alameda,94501,4,3.5,2759,0.152,1925,1,1995000,-122.27833909999998,37.80224971,723.0880753896339,301.30853994490366
722,3091,1211 Henry St,Berkeley,94709,2,2.0,1220,0.08,1926,1,1050000,-122.2711877,37.8851646,860.655737704918,301.30853994490354
723,1800,1621 Waxwing Ave,Sunnyvale,94087,3,2.0,1720,0.141,1955,2,1850000,-121.9979158,37.33925569,1075.5813953488373,301.2067808973032
724,4461,301 Anchorage,Santa Cruz,95062,3,3.0,2110,0.122,2011,1,1599000,-121.9741373,36.95770727,757.8199052132701,300.88515557964143
725,209,722 Guildford Ave,San Mateo,94402,3,1.0,1180,0.103,1947,1,1348950,-122.3076677,37.55921625,1143.177966101695,300.6566102329562
726,1699,190 Arcadia Ave,Santa Clara,95051,4,2.5,2432,0.18600000000000005,2013,2,2435000,-121.987753,37.32715121,1001.233552631579,300.5371407130938
727,4373,190 Arcadia Ave,Santa Clara,95051,4,2.5,2432,0.18600000000000005,2013,2,2435000,-121.987753,37.32715121,1001.233552631579,300.5371407130938
728,790,674 W Sunnyoaks Ave,Campbell,95008,5,3.0,2944,0.145,1996,3,1898000,-121.961057,37.272098,644.7010869565217,300.49713435293376
729,1450,1120 Beaumont Dr,San Jose,95129,4,3.0,1880,0.13699999999999998,1964,2,1788888,-121.990016,37.30623333,951.5361702127659,299.7607126339708
730,3186,1120 Beaumont Dr,San Jose,95129,4,3.0,1880,0.13699999999999998,1964,2,1788888,-121.990016,37.30623333,951.5361702127659,299.7607126339708
731,761,1355 Michigan Ave,Alviso,95002,5,4.5,2690,0.138,2013,2,1799900,-121.9702924,37.4279786,669.1078066914497,299.42042293820947
732,1762,867 Acacia Ave,Sunnyvale,94086,3,3.0,1776,0.115,1942,1,1499000,-122.0173782,37.37865116,844.0315315315315,299.2374336247853
733,1368,1330 Hester Ave,San Jose,95126,3,2.0,1635,0.092,1926,0,1199000,-121.9181649,37.33067161,733.3333333333335,299.18752744839696
734,4161,1330 Hester Ave,San Jose,95126,3,2.0,1635,0.092,1926,0,1199000,-121.9181649,37.33067161,733.3333333333335,299.18752744839696
735,3526,55 Dunfirth Dr,Hayward,94542,5,4.5,4668,0.168,2017,3,2188000,0.0,0.0,468.72322193658965,298.9855262582535
736,3527,55 Dunfirth Dr,Hayward,94542,5,4.5,4668,0.168,2017,3,2188000,0.0,0.0,468.72322193658965,298.9855262582535
737,534,2 Portola Green Cir,Portola Valley,94028,4,2.0,2330,0.23,1975,2,2995000,-122.213377,37.373487,1285.4077253218884,298.937996566455
738,2761,34463 Torrey Pine Ln,Union City,94587,5,3.0,2459,0.095,2000,2,1235000,0.0,0.0,502.2366815778772,298.43893480257117
739,4393,211 Wanzer St,Santa Cruz,95060,2,2.0,2044,0.115,1961,1,1495000,-122.0459124,36.95195599,731.4090019569471,298.4389348025711
