School Code,Score,Zip Code,School Name
6117717,53.29,93312,Freedom Middle
6120398,54.27,93312,Patriot Elementary
6096127,54.614,93312,Rosedale-North Elementary
6113484,54.756,93312,Independence Elementary
6103493,55.02833333,93312,Norris Middle
6009914,55.604,93312,Norris Elementary
6118681,55.866,93312,William B. Bimat Elementary
6010029,56.46166667,93312,Rosedale Middle
6112791,57.072,93312,Endeavour Elementary
113738,60.621,93312,Veterans Elementary
6104004,60.91333333,93312,Fruitvale Junior High
6111686,62.585,93312,Almondale Elementary
1530476,62.775,93312,Liberty High
111245,65.321,93312,American Elementary
1530385,34.85,93313,Ridgeview High
119099,38.359,93313,Douglas J. Miller Elementary
110775,39.56166667,93313,Stonecreek Junior High
6009948,39.791,93313,Panama Elementary
6108187,41.49,93313,Roy W. Loudon Elementary
6113401,44.613,93313,Bill L. Williams Elementary
6115042,46.5925,93313,Donald E. Suburu
6119994,47.172,93313,Berkshire Elementary
116715,52.92125,93313,Granite Pointe Elementary
6009534,55.24928571,93313,General Shafter Elementary
6010011,41.609,93314,Rio Bravo-Greeley Elementary
6117816,48.49166667,93314,Rio Bravo Elementary
110999,50.715,93314,Frontier High
6110431,57.512,93314,Del Rio Elementary
6108781,65.511,93314,Centennial Elementary
6043236,57.396,93401,Hawthorne Elementary
4036703,64.245,93401,San Luis Obispo High
6043285,68.171,93401,Sinsheimer Elementary
6043244,78.239,93401,Los Ranchos Elementary
6096325,54.50625,93402,Baywood Elementary
6097349,63.08,93402,Los Osos Middle
6110621,70.34375,93402,Monarch Grove Elementary
6106769,5.13,93405,San Luis County Special Education
101725,5.61,93405,Grizzly Challenge Charter
4030250,12.175,93405,San Luis Obispo County Community
4030045,23.685,93405,Pacific Beach High
6043202,43.034,93405,Smith (C. L.) Elementary
6043269,60.301,93405,Pacheco Elementary
6067102,66.675,93405,Laguna Middle
6043277,70.928,93405,Bishop's Peak Elementary
6043194,86.441,93405,Bellevue-Santa Fe Charter
6043301,93.91375,93405,Teach Elementary
4033205,8.825,93420,Lopez Continuation High
6109342,39.13833333,93420,Mesa Middle
4030557,48.1,93420,Arroyo Grande High
6043103,49.21333333,93420,Paulding Middle
6043053,60.372,93420,Harloe Elementary
6043012,65.792,93420,Branch Elementary
6043087,69.618,93420,Ocean View Elementary
4030151,9.725,93422,Paloma Creek High
4030102,29.5025,93422,West Mall Alternative
6042964,35.32375,93422,Santa Rosa Road Academic Academy
6042931,42.4575,93422,Atascadero Middle
4030755,44.76,93422,Atascadero High
6107544,45.0125,93422,San Gabriel Elementary
6117980,53.38666667,93422,Fine Arts Academy
6111058,56.14625,93422,San Benito Elementary
6042949,56.38875,93422,Monterey Road Elementary
6026017,30.778,93426,Bradley Elementary
6119804,54.96875,93427,Oak Valley Elementary
6045280,79.06,93427,Jonata Middle
6042972,36.33,93428,Cambria Grammar
4032009,42.31,93428,Coast Union High
6042980,56.48875,93428,Santa Lucia Middle
6042998,57.04,93430,Cayucos Elementary
6042915,47.655,93432,Creston Elementary
6043038,35.337,93433,Grover Beach Elementary
6043079,41.573,93433,Fairgrove Elementary
6043046,48.813,93433,Grover Heights Elementary
6045520,10.39625,93434,Kermit Mckenzie Junior High
6045512,21.78875,93434,Mary Buren Elementary
4233029,8.11,93436,Maple High
100651,15.84,93436,Mission Valley
6045629,22.178,93436,La Honda Steam Academy
6045587,23.413,93436,Clarence Ruth Elementary
6045645,27.377,93436,Leonora Fillmore Elementary
6060016,27.935,93436,Lompoc Valley Middle
4233060,32.305,93436,Lompoc High
6045660,38.888,93436,Los Berros Visual And Performing Arts Academy
6045611,40.454,93436,La Canada Elementary
4230454,41.06,93436,Cabrillo High
6068902,43.589,93436,Miguelito Elementary
6045579,47.454,93436,Buena Vista Elementary
116921,37.53,93437,Manzanita Public Charter
6060024,47.80333333,93437,Vandenberg Middle
6045595,59.884,93437,Crestview Elementary
6045561,31.94,93438,Arthur Hapgood Elementary
6045702,29.705,93440,Olga L. Reed Elementary
6045710,68.66571429,93441,Los Olivos Elementary
4034807,58.185,93442,Morro Bay High
6043210,62.06125,93442,Del Mar Elementary
6043061,35.633,93444,Nipomo Elementary
110486,38.019,93444,Lange (Dorothea) Elementary
4030268,38.55,93444,Nipomo High
6043129,42.614,93444,Dana Elementary
125328,68.825,93444,Central Coast New Tech High
6043095,31.044,93445,Oceano Elementary
4035762,4.295,93446,Liberty High (Continuation)
6043145,28.7775,93446,Arts Academy At Bauer Speck Elementary
6108377,31.8425,93446,Virginia Peterson Elementary
119354,32.02,93446,Independence High
6043137,35.4625,93446,Georgia Brown Dual Immersion Magnet Elementary
4030235,35.9125,93446,Paso Robles Independent Study Center
6101570,37.995,93446,George H. Flamson Middle
6043160,43.14125,93446,Winifred Pifer Elementary
6113096,46.4675,93446,Daniel Lewis Middle
108522,48.82857143,93446,Cappy Culver Elementary
4035754,53.415,93446,Paso Robles High
4030243,55.14375,93446,Kermit King Elementary
6109151,59.1775,93446,Pat Butler Elementary
6043020,42.61,93449,Judkins Middle
6043111,57.381,93449,Shell Beach Elementary
6026637,18.686,93450,San Ardo Elementary
6043319,29.77214286,93451,Lillian Larsen Elementary
6043186,34.688,93451,Pleasant Valley Elementary
125807,36.46071429,93451,Almond Acres Charter Academy
6042907,36.36,93453,Carrisa Plains Elementary
6042956,50.30875,93453,Santa Margarita Elementary
6045967,22.4,93454,Alvin Elementary
6107007,23.834,93454,Battles (Washington) Elementary
6046015,24.775,93454,Fesler (Isaac) Junior High
6046031,25.039,93454,Miller (Isaac) Elementary
6119812,30.599,93454,Taylor (Ida Redmond) Elementary
6046023,30.963,93454,Tunnell (Martin Luther) Elementary
4236030,33.165,93454,Santa Maria High
6046056,37.482,93454,Rice (William) Elementary
102285,37.82,93454,Pioneer Valley High
6045264,44.525,93454,Benjamin Foxen Elementary
124255,46.4175,93454,Trivium Charter
111773,47.17,93454,Family Partnership Home Study Charter
4231452,4.355,93455,Delta High
6045975,24.306,93455,Arellanes (Don Juan Bautista) Elementary
6119820,26.32333333,93455,Arellanes Junior High
4234613,33.19,93455,Ernest Righetti High
6045793,43.198,93455,Patterson Road Elementary
6045736,44.114,93455,Alice Shaw Elementary
116434,44.779375,93455,Orcutt Academy Charter
6045751,45.66,93455,Lakeview Junior High
6045744,50.979,93455,Ralph Dunlap Elementary
6045785,52.53333333,93455,Orcutt Junior High
6045777,52.837,93455,Joe Nightingale Elementary
6045801,58.155,93455,Pine Grove Elementary
6046064,13.928,93458,Bruce (Robert) Elementary
6046049,15.668,93458,Oakley (Calvin C.) Elementary
6046007,18.646,93458,Fairlawn Elementary
6045272,19.227,93458,Bonita Elementary
102863,21.27,93458,Liberty Elementary
6045959,25.051,93458,Adam (William Laird) Elementary
6045991,26.18333333,93458,El Camino Junior High
131623,32.812,93458,"Jiménez, Roberto And Dr. Francisco Elementary"
102848,34.238,93458,Sanchez (David J.) Elementary
102855,34.56666667,93458,Kunst (Tommie) Junior High
6109268,43.413,93458,Ontiveros (Juan Pacifico) Elementary
6118434,56.77785714,93460,Santa Ynez Valley Charter
6045371,57.81785714,93460,Santa Ynez Elementary
4236345,60.695,93460,Santa Ynez Valley Union High
4037008,25.815,93461,Shandon High
6043343,30.42142857,93461,Shandon Elementary
6046072,65.54285714,93463,Solvang Elementary
6045256,80.237,93463,Ballard Elementary
4030185,36.445,93465,Templeton Independent Study High
6106371,54.89,93465,Templeton Middle
6118145,55.915,93465,Templeton Home
6112155,56.9225,93465,Vineyard Elementary
4037701,60.83,93465,Templeton High
136259,8.697777778,93501,Mojave Jr./Sr. High
6009799,14.535,93501,Mojave Elementary
6111272,18.785,93505,California City Middle
113837,19.67,93505,Hacienda Elementary
114512,29.525,93505,California City High
130955,27.318,93510,Valiant Academy Of Los Angeles
129411,28.77230769,93510,Scale Leadership Academy
129742,32.07875,93510,Inspire Charter
1995786,36.31,93510,Vasquez High
131987,38.558125,93510,Ilead Hybrid
132654,42.951875,93510,Community Collaborative Charter
6107494,44.29875,93510,High Desert
6115679,44.995,93510,Meadowlark Elementary
6025928,11.26,93512,Edna Beaman Elementary
6008692,28.31,93513,Big Pine Elementary
6008700,34.9525,93514,Home Street Middle
6008726,38.4525,93514,Pine Street Elementary
1431600,41.555,93514,Bishop Union High
6008809,66.84642857,93514,Round Valley Elementary
1530997,21.74285714,93516,Boron Junior-Senior High
6009906,27.17,93516,West Boron Elementary
6025936,43.48,93517,Bridgeport Elementary
6104772,26.665,93518,Piute Mountain Elementary
1531987,41.3275,93523,Desert Junior-Senior High
6009880,48.434,93523,Irving L. Branch Elementary
6008791,29.1175,93526,Owens Valley Elementary
6009609,31.92375,93527,Inyokern Elementary
6014427,45.73928571,93532,Hughes-Elizabeth Lakes
6108526,14.05,93534,Lancaster Alternative And Virtual Academies
6014757,16.47,93534,Sierra Elementary
1996537,17.695,93534,Desert Sands Charter
123174,18.02142857,93534,Life Source International Charter
6014674,20.372,93534,Desert View Elementary
6014716,22.451,93534,Mariposa Elementary
6014765,29.093,93534,Sunnydale Elementary
6014724,32.07875,93534,Monte Vista Elementary
1931732,4.705,93535,Desert Winds Continuation High
6014690,8.93625,93535,Joshua Elementary
127100,9.36,93535,Assurance Learning Academy
6014740,10.82625,93535,Piute Middle
6108294,12.59833333,93535,Gifford C. Cole Middle
125559,13.46,93535,Ilead Lancaster Charter
6108401,15.68125,93535,Lincoln Elementary
6106421,15.825,93535,Columbia Elementary
6113294,15.92125,93535,New Vista Middle
6120836,16.665,93535,Wilsona Achievement Academy
1930213,17.105,93535,Antelope Valley High
108407,17.37,93535,Eastside High
6014708,18.08,93535,Linda Verde Elementary
6106561,18.393,93535,Challenger Middle
6012967,18.959,93535,Eastside Elementary
129197,24.162,93535,Enterprise Elementary
124099,27.78,93535,Discovery
6108419,28.8325,93535,Jack Northrop Elementary
6014682,30.5575,93535,El Dorado Elementary
6114227,31.618,93535,Tierra Bonita Elementary
133462,68.17125,93535,Fulton And Alsbury Academy Of Arts And Engineering
106070,21.51375,93536,Endeavour Middle
6111520,27.657,93536,Sundown Elementary
1996420,28.47625,93536,Amargosa Creek Middle
6108393,30.502,93536,Nancy Cory Elementary
1995844,31.875,93536,Lancaster High
6023584,32.977,93536,Quartz Hill Elementary
6023568,35.375,93536,Del Sur Senior Elementary
6023592,36.325,93536,Valley View Elementary
1937051,36.7,93536,Quartz Hill High
119313,38.244,93536,John And Jacquelyn Miller Elementary
6109276,39.55375,93536,West Wind Elementary
6071690,42.1475,93536,Joe Walker Middle
126003,43.32125,93536,Academies Of The Antelope Valley
111872,81.605,93536,Soar High (Students On Academic Rise)
6025951,35.20833333,93541,Lee Vining Elementary
1995406,17.585,93543,Littlerock High
6014609,20.78785714,93543,Antelope Elementary
6014591,24.98357143,93543,Alpine Elementary
6014583,33.806,93543,Keppel Academy
1434901,18.75,93545,Lone Pine High
6008775,39.07461538,93545,Lo-Inyo Elementary
6025969,33.99375,93546,Mammoth Elementary
2630010,35.205,93546,Mammoth High
6112502,49.6825,93546,Mammoth Middle
116558,6.066666667,93550,Oak Tree Community Day
1996644,8.7,93550,R. Rex Parris High
135301,10.98375,93550,Space Aeronautics Gateway To Exploration Academy
6105613,16.1025,93550,Cactus Middle
112714,16.275625,93550,Antelope Valley Learning Academy
129973,16.82,93550,Tamarisk
6021158,16.92875,93550,Manzanita Elementary
1936624,17.52,93550,Palmdale High
6119580,17.57625,93550,Guidance Charter
6105621,19.21555556,93550,Desert Rose Elementary
6021208,21.015,93550,Yucca Elementary
105981,21.97,93550,Desert Willow Middle
133173,22.4625,93550,Innovations Academy Of Palmdale
6021190,23.215,93550,Tumbleweed Elementary
6106793,24.26375,93550,Joshua Hills Elementary
6107635,28.19125,93550,Palm Tree Elementary
125377,32.269,93550,Palmdale Aerospace Academy
6111538,36.97,93550,Barrel Springs Elementary
6108633,22.35375,93551,Summerwind Elementary
126268,24.8375,93551,David G. Millen Middle
6021141,31.5475,93551,Ocotillo Elementary
1995398,32.86,93551,Highland High
6109664,32.977,93551,Cottonwood Elementary
110098,36.81357143,93551,Anaverde Hills
124156,36.961,93551,Dos Caminos
6111546,39.46928571,93551,Palmdale Learning Plaza
6108245,42.976,93551,Rancho Vista Elementary
101543,43.542,93551,Esperanza Elementary
6023576,44.711,93551,Leona Valley Elementary
6110837,51.42875,93551,Hillview Middle
125690,73.805,93551,Gregg Anderson Academy
102269,5.786,93552,Yellen Learning Center
6106900,22.77375,93552,Chaparral Elementary
6118749,24.555,93552,Golden Poppy Elementary
6108609,24.93,93552,Buena Vista Elementary
6115281,25.53125,93552,Shadow Hills Middle
6108625,28.16875,93552,Mesquite Elementary
6115273,28.6,93552,Quail Valley Elementary
6113906,29.08125,93552,Cimarron Elementary
100081,30.18,93552,William J. (Pete) Knight High
6119143,47.23285714,93552,Los Amigos
6108542,38.22,93553,Pearblossom Elementary
1530054,6.98,93555,Mesquite Continuation High
6009617,26.58375,93555,James Monroe Middle
1530500,28.08357143,93555,Ridgecrest Charter
6009294,34.5125,93555,Pierce Elementary
6009633,39.11375,93555,Faller Elementary
6009310,41.48625,93555,Murray Middle
6110712,42.6025,93555,Gateway Elementary
6009625,50.265,93555,Las Flores Elementary
1531367,51.31,93555,Burroughs High
6009328,53.03875,93555,Richmond Elementary
1530039,11.11,93560,Rare Earth High (Continuation)
6010045,18.4475,93560,Rosamond Elementary
6010052,19.65125,93560,Tropico Middle
1530377,22.92,93560,Abraham Lincoln Alternative
111377,26.88875,93560,Westpark Elementary
1534957,28.285,93560,Rosamond High Early College Campus
1530245,7.69,93561,Monroe High (Continuation)
6010201,37.125,93561,Tompkins Elementary
6057426,37.17,93561,Jacobsen Middle
6105415,39.145,93561,Golden Hills Elementary
1536135,43.61,93561,Tehachapi High
6108898,44.775,93561,Cummings Valley Elementary
3636487,32.95166667,93562,Trona High
6037188,34.061,93562,Trona Elementary
6106785,26.22833333,93591,Vista San Gabriel Elementary
6105969,26.23642857,93591,Lake Los Angeles Elementary
6106272,26.61357143,93591,Daisy Gibson Elementary
6024111,39.16,93601,Wasuma Elementary
6007066,49.21333333,93602,Pine Ridge Elementary
6005763,53.575,93605,Big Creek Elementary
6005805,24.84857143,93608,Cantua Elementary
6005730,38.12571429,93609,Alvina Elementary Charter
6005813,38.35857143,93609,Caruthers Elementary
1030535,50.365,93609,Caruthers High
6023907,24.80666667,93610,Wilson Middle
6023931,26.64166667,93610,Fairmead Elementary
113076,27.35166667,93610,Ronald Reagan Elementary
2032357,31.265,93610,Chowchilla Union High
6023923,45.805,93610,Dairyland Elementary
6023865,47.56,93610,Alview Elementary
110270,7.97,93611,Clovis Community Day Secondary
101949,18.015,93611,Clovis Community Day Elementary
118018,24.27,93611,Clovis Online Charter
1031004,27.4,93611,Gateway High (Continuation)
1030469,28.54625,93611,Enterprise Alternative
6097026,49.1,93611,Miramonte Elementary
1030683,51.92,93611,Clovis East High
6116313,55.533,93611,Clovis Elementary
6116321,57.56666667,93611,Reyburn Intermediate
6005870,58.107,93611,Jefferson Elementary
1031053,58.97,93611,Clovis High
6120091,60.833,93611,Freedom Elementary
6101984,64.413,93611,Mickey Cox Elementary
6106660,64.615,93611,Gettysburg Elementary
6109243,67.773,93611,Red Bank Elementary
6109912,69.45166667,93611,Alta Sierra Intermediate
1030501,70.01,93611,Buchanan High
6117550,71.529,93611,Century Elementary
6117865,73.68714286,93611,Quail Lake Environmental Charter
6110258,73.731,93611,Garfield Elementary
6113575,76.376,93611,Cedarwood Elementary
6005904,43.315,93612,Sierra Vista Elementary
6005912,44.611,93612,Tarpey Elementary
6005938,46.767,93612,Weldon Elementary
6005847,50.653,93612,Cole Elementary
6066617,57.55,93612,Clark Intermediate
6023915,32.59285714,93614,Coarsegold Elementary
6110019,50.55285714,93614,Rivergold Elementary
5430806,4.17,93615,Lovell High
5430095,8.33,93615,Esperanza High
6053904,32.7425,93615,Cutler Elementary
6007116,44.453,93616,Del Rey Elementary
102186,5.525,93618,Ronald Reagan Academy
5431119,10.81,93618,Sierra Vista High (Continuation)
1033703,18.0275,93618,Kings Canyon Continuation
102707,30.4,93618,John F. Kennedy Elementary
6054167,32.09714286,93618,Monson-Sultana Elementary
6054001,32.543,93618,Wilson Elementary
6053995,36.40833333,93618,Washington Intermediate
6053961,39.282,93618,Grand View Elementary
6107650,39.686,93618,Roosevelt Elementary
5431184,41.205,93618,Dinuba High
6053987,42.917,93618,Lincoln Elementary
6053979,45.401,93618,Jefferson Elementary
111153,67.986,93619,Reagan Elementary
113563,74.253,93619,Bud Rank Elementary
6005854,80.497,93619,Dry Creek Elementary
108142,82.158,93619,Woods (Harold L.) Elementary
6025423,14.36125,93620,Bryant Middle
6112940,18.26875,93620,Bernhard Marks Elementary
2431203,33.605,93620,Dos Palos High
116640,26.315,93621,Dunlap Leadership Academy
6006753,42.00785714,93621,Dunlap Elementary
6006019,33.51,93622,Firebaugh Middle
1030121,37.59,93622,Firebaugh High
6005995,39.575,93622,Arthur E. Mills Intermediate
6007421,13.00090909,93624,Westside Elementary
